Ambient_Temp,Visible,Acceleration_Z,Magnetometer_Y,Acceleration_Y,Infrared,PSU_Voltage,Humidity,Latitude,Satellites,Longitude,Current,Magnetometer_X,Magnetometer_Z,Acceleration_X,Probe_Temp,Light,Altitude,GPS_Fix,File
31.18,917559,0.92,-116.55,0.00,14,,28.92,0.0,,0.0,,-372.36,-417.96,9.71,2.64,7.51,0.0,0.0,File_10031.json
31.11,917560,0.92,-115.73,-0.08,14,,39.73,0.0,,0.0,,-372.36,-417.96,9.79,0.59,7.51,0.0,0.0,File_7107.json
31.09,589877,0.99,-116.27,-0.04,9,,39.61,0.0,,0.0,,-372.36,-417.96,9.75,13.78,7.71,0.0,0.0,File_7273.json
31.66,917569,0.88,-116.00,-0.04,14,,19.73,0.0,,0.0,,-372.36,-417.96,9.83,14.05,9.15,0.0,0.0,File_8721.json
29.19,720954,0.84,-117.91,-0.08,11,,24.86,0.0,,0.0,,-372.36,-417.96,9.75,13.85,8.32,0.0,0.0,File_11110.json
30.70,524334,0.92,-116.45,-0.04,8,,31.18,0.0,,0.0,,-372.36,-417.96,9.75,5.87,6.67,0.0,0.0,File_14880.json
31.00,11076401,0.99,-116.64,0.00,169,,27.66,0.0,,0.0,,-372.36,-417.96,9.79,3.44,115.68,0.0,0.0,File_11482.json
31.31,1179714,0.92,-116.18,-0.15,18,,18.75,0.0,,0.0,,-372.36,-417.96,9.75,5.70,8.89,0.0,0.0,File_18629.json
31.25,9765630,0.84,-116.27,-0.11,149,,31.38,0.0,,0.0,,-372.36,-417.96,9.71,0.79,109.45,0.0,0.0,File_2817.json
31.53,11797313,0.88,-116.09,-0.04,180,,41.92,0.0,,0.0,,-372.36,-417.96,9.79,2.97,117.14,0.0,0.0,File_15132.json
31.09,10748721,0.96,-116.36,-0.08,164,,39.28,0.0,,0.0,,-372.36,-417.96,9.71,13.58,116.20,0.0,0.0,File_13550.json
31.15,524338,0.92,-116.36,-0.04,8,,39.60,0.0,,0.0,,-372.36,-417.96,9.79,2.67,7.32,0.0,0.0,File_6619.json
31.02,524335,0.88,-115.82,-0.04,8,,38.83,0.0,,0.0,,-372.36,-417.96,9.75,11.08,6.83,0.0,0.0,File_5878.json
31.30,10879805,0.96,-116.36,-0.04,166,,20.38,0.0,,0.0,,-372.36,-417.96,9.71,14.22,117.79,0.0,0.0,File_4091.json
31.25,524339,0.92,-115.91,-0.04,8,,43.00,0.0,,0.0,,-372.36,-417.96,9.71,13.64,7.49,0.0,0.0,File_5883.json
31.12,9962250,0.88,-116.55,-0.04,152,,32.81,0.0,,0.0,,-372.36,-417.96,9.75,12.26,111.09,0.0,0.0,File_3345.json
30.90,10289952,0.88,-116.18,0.00,157,,23.79,0.0,,0.0,,-372.36,-417.96,9.75,0.82,114.16,0.0,0.0,File_5623.json
30.25,524340,0.92,-117.09,0.00,8,,22.08,0.0,,0.0,,-372.36,-417.96,9.83,4.45,7.65,0.0,0.0,File_15351.json
31.14,524335,0.92,-116.27,-0.11,8,,39.54,0.0,,0.0,,-372.36,-417.96,9.75,14.55,6.83,0.0,0.0,File_19311.json
31.58,458795,0.88,-116.00,-0.08,7,,37.32,0.0,,0.0,,-372.36,-417.96,9.71,1.29,6.29,0.0,0.0,File_9736.json
31.12,720952,0.92,-115.73,-0.08,11,,37.51,0.0,,0.0,,-372.36,-417.96,9.75,12.30,7.99,0.0,0.0,File_3568.json
31.05,524335,0.88,-116.64,-0.08,8,,39.62,0.0,,0.0,,-372.36,-417.96,9.79,1.43,6.83,0.0,0.0,File_17055.json
30.69,2687085,0.84,-116.82,-0.04,41,,30.49,0.0,,0.0,,-372.36,-417.96,9.75,11.05,13.51,0.0,0.0,File_6147.json
31.09,458795,0.84,-116.36,-0.04,7,,39.42,0.0,,0.0,,-372.36,-417.96,9.75,5.02,6.29,0.0,0.0,File_17995.json
31.14,2687099,0.88,-116.45,-0.04,41,,28.44,0.0,,0.0,,-372.36,-417.96,9.75,14.12,15.79,0.0,0.0,File_12690.json
31.34,655414,0.92,-116.36,-0.04,10,,28.02,0.0,,0.0,,-372.36,-417.96,9.71,12.67,7.77,0.0,0.0,File_15057.json
30.96,589878,0.92,-116.18,-0.15,9,,39.05,0.0,,0.0,,-372.36,-417.96,9.75,5.23,7.87,0.0,0.0,File_18250.json
31.29,458798,0.88,-116.27,0.00,7,,35.75,0.0,,0.0,,-372.36,-417.96,9.75,14.18,6.51,0.0,0.0,File_4918.json
31.56,9896712,0.96,-116.45,-0.04,151,,32.51,0.0,,0.0,,-372.36,-417.96,9.71,4.05,110.87,0.0,0.0,File_2630.json
31.01,1310807,0.92,-116.36,0.00,20,,25.52,0.0,,0.0,,-372.36,-417.96,9.79,5.60,12.11,0.0,0.0,File_19508.json
31.51,524340,0.96,-116.45,-0.19,8,,28.41,0.0,,0.0,,-372.36,-417.96,9.71,1.39,7.65,0.0,0.0,File_2388.json
31.36,9896710,0.92,-116.09,-0.08,151,,36.78,0.0,,0.0,,-372.36,-417.96,9.71,10.98,110.55,0.0,0.0,File_13724.json
31.43,10027787,1.03,-116.55,-0.08,153,,32.99,0.0,,0.0,,-372.36,-417.96,9.68,13.31,111.15,0.0,0.0,File_8711.json
30.69,1245252,0.88,-116.36,-0.11,19,,30.45,0.0,,0.0,,-372.36,-417.96,9.71,10.14,9.11,0.0,0.0,File_1640.json
31.16,589879,0.88,-116.27,-0.11,9,,39.79,0.0,,0.0,,-372.36,-417.96,9.75,14.15,8.04,0.0,0.0,File_17274.json
31.06,983118,0.88,-116.45,-0.08,15,,26.15,0.0,,0.0,,-372.36,-417.96,9.75,13.14,11.16,0.0,0.0,File_718.json
31.34,524335,0.84,-116.27,-0.04,8,,21.95,0.0,,0.0,,-372.36,-417.96,9.75,5.73,6.83,0.0,0.0,File_4160.json
31.11,720951,0.92,-115.82,-0.08,11,,37.59,0.0,,0.0,,-372.36,-417.96,9.75,11.72,7.83,0.0,0.0,File_14280.json
31.13,458797,0.84,-116.45,-0.08,7,,35.23,0.0,,0.0,,-372.36,-417.96,9.71,13.04,6.61,0.0,0.0,File_2771.json
30.69,1376321,0.88,-117.00,-0.11,21,,28.54,0.0,,0.0,,-372.36,-417.96,9.79,5.83,8.41,0.0,0.0,File_15375.json
31.14,1310782,0.99,-116.27,-0.04,20,,25.84,0.0,,0.0,,-372.36,-417.96,9.68,13.31,8.03,0.0,0.0,File_6709.json
31.07,524338,0.92,-116.55,-0.04,8,,39.76,0.0,,0.0,,-372.36,-417.96,9.71,2.54,7.32,0.0,0.0,File_18050.json
31.19,524339,0.96,-116.18,-0.04,8,,24.12,0.0,,0.0,,-372.36,-417.96,9.71,4.52,7.49,0.0,0.0,File_17502.json
30.92,589878,0.88,-116.64,-0.08,9,,30.79,0.0,,0.0,,-372.36,-417.96,9.71,4.92,7.87,0.0,0.0,File_2145.json
30.99,589879,0.92,-116.36,-0.08,9,,39.67,0.0,,0.0,,-372.36,-417.96,9.79,5.39,8.04,0.0,0.0,File_9697.json
30.85,524332,0.80,-116.64,-0.04,8,,40.27,0.0,,0.0,,-372.36,-417.96,9.83,1.19,6.35,0.0,0.0,File_10107.json
30.95,983102,0.96,-116.00,-0.08,15,,37.91,0.0,,0.0,,-372.36,-417.96,9.71,3.14,8.55,0.0,0.0,File_14171.json
31.39,524340,0.96,-116.55,0.00,8,,29.39,0.0,,0.0,,-372.36,-417.96,9.75,14.28,7.65,0.0,0.0,File_16748.json
31.05,10945334,0.96,-116.55,-0.08,167,,39.67,0.0,,0.0,,-372.36,-417.96,9.71,1.50,116.71,0.0,0.0,File_9719.json
30.95,10158869,0.84,-116.91,-0.11,155,,27.47,0.0,,0.0,,-372.36,-417.96,9.71,0.86,112.58,0.0,0.0,File_12094.json
31.10,524333,0.88,-116.00,-0.11,8,,37.40,0.0,,0.0,,-372.36,-417.96,9.75,4.28,6.51,0.0,0.0,File_1156.json
31.72,1245251,0.88,-115.73,-0.11,19,,41.45,0.0,,0.0,,-372.36,-417.96,9.68,8.89,8.95,0.0,0.0,File_13998.json
30.97,10683163,0.92,-116.91,-0.11,163,,34.29,0.0,,0.0,,-372.36,-417.96,9.71,5.50,112.72,0.0,0.0,File_16185.json
31.06,1704019,0.96,-115.91,-0.04,26,,38.36,0.0,,0.0,,-372.36,-417.96,9.71,12.77,10.83,0.0,0.0,File_11851.json
31.06,589876,0.88,-116.00,0.00,9,,37.17,0.0,,0.0,,-372.36,-417.96,9.71,5.80,7.55,0.0,0.0,File_17951.json
31.19,9962251,0.84,-116.64,-0.11,152,,32.11,0.0,,0.0,,-372.36,-417.96,9.79,13.85,111.26,0.0,0.0,File_5119.json
31.05,11535174,0.88,-116.45,-0.04,176,,39.44,0.0,,0.0,,-372.36,-417.96,9.83,6.30,118.38,0.0,0.0,File_11013.json
31.09,9765631,0.88,-116.09,-0.04,149,,39.54,0.0,,0.0,,-372.36,-417.96,9.75,9.60,109.61,0.0,0.0,File_13089.json
31.41,589874,0.84,-116.64,-0.15,9,,28.98,0.0,,0.0,,-372.36,-417.96,9.71,0.89,7.22,0.0,0.0,File_14771.json
31.24,2687078,1.07,-116.45,0.00,41,,26.82,0.0,,0.0,,-372.36,-417.96,9.75,2.07,12.36,0.0,0.0,File_11453.json
31.34,10683181,0.92,-115.91,-0.08,163,,27.61,0.0,,0.0,,-372.36,-417.96,9.83,1.66,115.66,0.0,0.0,File_17844.json
31.08,458795,0.88,-116.55,-0.08,7,,39.42,0.0,,0.0,,-372.36,-417.96,9.79,4.69,6.29,0.0,0.0,File_5726.json
31.30,9700091,0.96,-116.36,-0.04,148,,37.77,0.0,,0.0,,-372.36,-417.96,9.83,3.34,109.06,0.0,0.0,File_1919.json
30.78,524336,0.92,-117.00,-0.08,8,,29.31,0.0,,0.0,,-372.36,-417.96,9.75,1.36,7.00,0.0,0.0,File_15150.json
30.57,10355485,0.88,-116.82,-0.04,158,,40.87,0.0,,0.0,,-372.36,-417.96,9.75,10.44,113.57,0.0,0.0,File_15476.json
30.61,1441860,0.80,-117.09,-0.08,22,,29.50,0.0,,0.0,,-372.36,-417.96,9.68,8.29,8.80,0.0,0.0,File_8739.json
30.77,655423,0.88,-117.18,-0.04,10,,28.69,0.0,,0.0,,-372.36,-417.96,9.71,4.76,9.24,0.0,0.0,File_18266.json
31.30,524336,0.88,-116.27,-0.04,8,,39.13,0.0,,0.0,,-372.36,-417.96,9.75,12.60,7.00,0.0,0.0,File_19763.json
30.70,524341,0.99,-116.91,0.00,8,,27.72,0.0,,0.0,,-372.36,-417.96,9.75,13.71,7.81,0.0,0.0,File_12707.json
31.34,983119,0.96,-116.18,-0.04,15,,29.37,0.0,,0.0,,-372.36,-417.96,9.75,2.10,11.33,0.0,0.0,File_13958.json
31.22,10158851,0.88,-116.55,-0.04,155,,29.98,0.0,,0.0,,-372.36,-417.96,9.75,13.51,109.64,0.0,0.0,File_8180.json
30.94,1376321,0.92,-116.45,-0.11,21,,39.62,0.0,,0.0,,-372.36,-417.96,9.79,5.53,8.41,0.0,0.0,File_5171.json
31.30,10617627,0.92,-116.45,-0.04,162,,32.46,0.0,,0.0,,-372.36,-417.96,9.75,14.08,112.82,0.0,0.0,File_5839.json
31.30,10486548,0.92,-116.27,-0.04,160,,32.19,0.0,,0.0,,-372.36,-417.96,9.79,13.58,111.89,0.0,0.0,File_2077.json
31.44,10027789,0.96,-116.36,-0.15,153,,32.61,0.0,,0.0,,-372.36,-417.96,9.71,5.36,111.48,0.0,0.0,File_2036.json
31.09,2031704,0.88,-116.91,-0.04,31,,17.97,0.0,,0.0,,-372.36,-417.96,9.68,0.22,11.12,0.0,0.0,File_10990.json
31.12,11731779,0.92,-115.82,-0.04,179,,38.92,0.0,,0.0,,-372.36,-417.96,9.79,7.18,117.58,0.0,0.0,File_3957.json
31.43,11076408,0.96,-116.00,0.00,169,,38.50,0.0,,0.0,,-372.36,-417.96,9.75,4.05,116.83,0.0,0.0,File_271.json
30.90,1704028,0.80,-116.55,-0.08,26,,25.08,0.0,,0.0,,-372.36,-417.96,9.71,6.03,12.30,0.0,0.0,File_5097.json
29.43,852029,0.88,-117.73,-0.08,13,,23.29,0.0,,0.0,,-372.36,-417.96,9.71,12.63,8.60,0.0,0.0,File_16355.json
31.70,12321626,0.88,-115.64,-0.04,188,,38.25,0.0,,0.0,,-372.36,-417.96,9.71,14.01,120.39,0.0,0.0,File_14879.json
31.30,11141944,0.99,-116.36,-0.04,170,,32.50,0.0,,0.0,,-372.36,-417.96,9.71,6.10,116.72,0.0,0.0,File_5398.json
31.36,10093322,0.92,-115.36,-0.08,154,,34.96,0.0,,0.0,,-372.36,-417.96,9.71,2.94,110.88,0.0,0.0,File_12301.json
31.25,9765631,0.96,-115.73,-0.04,149,,35.94,0.0,,0.0,,-372.36,-417.96,9.79,4.86,109.61,0.0,0.0,File_18380.json
30.98,1310808,1.03,-116.45,0.00,20,,25.86,0.0,,0.0,,-372.36,-417.96,9.64,1.33,12.27,0.0,0.0,File_17741.json
30.91,1966182,0.84,-116.27,-0.08,30,,29.08,0.0,,0.0,,-372.36,-417.96,9.71,11.15,13.51,0.0,0.0,File_19788.json
30.70,9831174,0.96,-116.82,-0.08,150,,30.51,0.0,,0.0,,-372.36,-417.96,9.79,4.42,110.65,0.0,0.0,File_19740.json
31.28,852021,0.96,-116.09,-0.04,13,,30.02,0.0,,0.0,,-372.36,-417.96,9.71,6.03,7.29,0.0,0.0,File_17143.json
31.20,655412,0.92,-116.27,0.00,10,,28.85,0.0,,0.0,,-372.36,-417.96,9.75,13.37,7.44,0.0,0.0,File_11992.json
31.09,4459659.59,0.17,-126.81,-0.12,46.38,,31.86,0.0,,0.0,,-372.36,-417.96,9.65,23.2,61.34,0.0,0.0,File_113.json
31.05,655424,0.84,-116.45,-0.04,10,,39.44,0.0,,0.0,,-372.36,-417.96,9.71,7.21,9.40,0.0,0.0,File_8435.json
31.35,589874,0.80,-116.55,-0.15,9,,28.67,0.0,,0.0,,-372.36,-417.96,9.64,3.61,7.22,0.0,0.0,File_4429.json
31.48,10093324,0.96,-116.36,-0.08,154,,33.49,0.0,,0.0,,-372.36,-417.96,9.79,5.66,111.21,0.0,0.0,File_7713.json
30.85,10552100,0.88,-116.55,-0.04,161,,25.62,0.0,,0.0,,-372.36,-417.96,9.75,2.84,114.40,0.0,0.0,File_16043.json
31.38,9896708,0.96,-115.91,-0.04,151,,36.80,0.0,,0.0,,-372.36,-417.96,9.75,14.22,110.22,0.0,0.0,File_2973.json
31.14,786487,0.92,-116.00,-0.08,12,,39.46,0.0,,0.0,,-372.36,-417.96,9.75,13.95,7.72,0.0,0.0,File_6731.json
30.95,524334,0.88,-116.45,-0.04,8,,30.02,0.0,,0.0,,-372.36,-417.96,9.68,6.20,6.67,0.0,0.0,File_9194.json
31.11,852029,0.96,-115.82,0.00,13,,37.83,0.0,,0.0,,-372.36,-417.96,9.75,4.55,8.60,0.0,0.0,File_1920.json
30.97,589875,0.92,-116.18,-0.04,9,,39.94,0.0,,0.0,,-372.36,-417.96,9.75,13.10,7.38,0.0,0.0,File_3349.json
30.69,524338,0.88,-116.82,-0.04,8,,28.08,0.0,,0.0,,-372.36,-417.96,9.75,5.56,7.32,0.0,0.0,File_11543.json
30.65,524336,0.88,-116.82,0.00,8,,31.48,0.0,,0.0,,-372.36,-417.96,9.71,4.05,7.00,0.0,0.0,File_16903.json
30.98,1048639,0.96,-116.36,-0.04,16,,39.89,0.0,,0.0,,-372.36,-417.96,9.79,11.62,8.61,0.0,0.0,File_9012.json
30.66,589879,0.96,-116.73,-0.08,9,,29.40,0.0,,0.0,,-372.36,-417.96,9.71,12.83,8.04,0.0,0.0,File_14648.json
31.19,720950,0.80,-116.36,-0.04,11,,38.91,0.0,,0.0,,-372.36,-417.96,9.79,12.77,7.66,0.0,0.0,File_10130.json
31.24,524335,0.99,-116.36,0.04,8,,23.90,0.0,,0.0,,-372.36,-417.96,9.75,1.29,6.83,0.0,0.0,File_11966.json
31.24,524339,0.92,-115.91,-0.04,8,,42.97,0.0,,0.0,,-372.36,-417.96,9.75,4.45,7.49,0.0,0.0,File_17240.json
31.06,524340,0.84,-116.55,-0.04,8,,21.17,0.0,,0.0,,-372.36,-417.96,9.87,1.36,7.65,0.0,0.0,File_2725.json
31.05,10421018,0.92,-115.73,0.00,159,,37.99,0.0,,0.0,,-372.36,-417.96,9.75,5.56,112.97,0.0,0.0,File_11907.json
31.18,11469631,0.84,-115.91,-0.11,175,,38.54,0.0,,0.0,,-372.36,-417.96,9.79,13.88,117.34,0.0,0.0,File_11726.json
31.40,10158858,0.92,-115.45,-0.08,155,,34.90,0.0,,0.0,,-372.36,-417.96,9.79,13.81,110.78,0.0,0.0,File_5085.json
31.25,458796,0.92,-115.91,-0.08,7,,35.81,0.0,,0.0,,-372.36,-417.96,9.75,14.42,6.45,0.0,0.0,File_5762.json
30.68,2359393,0.88,-116.73,0.00,36,,26.99,0.0,,0.0,,-372.36,-417.96,9.75,0.05,12.07,0.0,0.0,File_9596.json
31.10,12387152,0.88,-116.27,0.00,189,,23.32,0.0,,0.0,,-372.36,-417.96,9.79,12.60,118.65,0.0,0.0,File_17251.json
31.11,10617643,0.84,-116.18,-0.11,162,,28.83,0.0,,0.0,,-372.36,-417.96,9.68,14.45,115.43,0.0,0.0,File_3543.json
31.08,1048660,0.84,-116.73,-0.04,16,,27.07,0.0,,0.0,,-372.36,-417.96,9.68,5.43,12.04,0.0,0.0,File_3226.json
31.20,589876,0.80,-116.36,0.00,9,,43.35,0.0,,0.0,,-372.36,-417.96,9.83,4.92,7.55,0.0,0.0,File_18604.json
31.52,11010868,0.99,-115.64,-0.04,168,,42.44,0.0,,0.0,,-372.36,-417.96,9.71,14.66,116.28,0.0,0.0,File_1975.json
31.04,524338,0.96,-116.00,-0.08,8,,38.35,0.0,,0.0,,-372.36,-417.96,9.75,5.93,7.32,0.0,0.0,File_15140.json
30.55,524336,0.96,-116.82,-0.08,8,,23.87,0.0,,0.0,,-372.36,-417.96,9.64,3.88,7.00,0.0,0.0,File_12833.json
30.67,10748722,0.80,-116.64,-0.04,164,,27.02,0.0,,0.0,,-372.36,-417.96,9.71,11.52,116.37,0.0,0.0,File_15563.json
30.80,10355494,0.92,-117.18,-0.08,158,,31.93,0.0,,0.0,,-372.36,-417.96,9.75,0.56,115.04,0.0,0.0,File_2579.json
30.96,10158858,0.96,-116.82,-0.04,155,,27.41,0.0,,0.0,,-372.36,-417.96,9.75,4.49,110.78,0.0,0.0,File_756.json
30.98,10093317,0.96,-116.64,-0.08,154,,27.42,0.0,,0.0,,-372.36,-417.96,9.75,4.79,110.07,0.0,0.0,File_12498.json
31.00,589873,0.92,-116.18,0.00,9,,38.12,0.0,,0.0,,-372.36,-417.96,9.75,14.66,7.06,0.0,0.0,File_11930.json
31.34,10945325,0.96,-116.27,-0.08,167,,33.21,0.0,,0.0,,-372.36,-417.96,9.71,7.38,115.24,0.0,0.0,File_10964.json
31.00,10617635,0.88,-116.55,-0.08,162,,24.96,0.0,,0.0,,-372.36,-417.96,9.75,5.56,114.13,0.0,0.0,File_6355.json
31.60,1114180,0.96,-115.64,-0.04,17,,41.79,0.0,,0.0,,-372.36,-417.96,9.75,5.43,9.32,0.0,0.0,File_3056.json
30.62,655417,0.92,-116.91,-0.04,10,,31.26,0.0,,0.0,,-372.36,-417.96,9.75,10.85,8.26,0.0,0.0,File_12363.json
30.67,720951,0.96,-116.91,-0.08,11,,30.91,0.0,,0.0,,-372.36,-417.96,9.71,12.40,7.83,0.0,0.0,File_2815.json
31.04,10945327,0.99,-116.36,-0.04,167,,22.73,0.0,,0.0,,-372.36,-417.96,9.75,13.61,115.57,0.0,0.0,File_12795.json
31.30,10879789,0.88,-116.27,-0.04,166,,32.98,0.0,,0.0,,-372.36,-417.96,9.60,0.49,115.34,0.0,0.0,File_13535.json
30.78,1704018,0.96,-116.73,-0.04,26,,30.50,0.0,,0.0,,-372.36,-417.96,9.75,12.70,10.67,0.0,0.0,File_7129.json
31.29,2752622,0.99,-116.00,-0.04,42,,16.91,0.0,,0.0,,-372.36,-417.96,9.68,9.26,13.57,0.0,0.0,File_12577.json
31.35,10748712,0.92,-115.91,-0.04,164,,34.93,0.0,,0.0,,-372.36,-417.96,9.71,12.19,114.74,0.0,0.0,File_12333.json
31.34,10879794,0.92,-116.09,-0.08,166,,33.52,0.0,,0.0,,-372.36,-417.96,9.79,13.85,116.16,0.0,0.0,File_12483.json
31.01,524334,0.92,-115.91,-0.04,8,,38.58,0.0,,0.0,,-372.36,-417.96,9.68,5.23,6.67,0.0,0.0,File_18368.json
31.35,786484,0.88,-116.18,0.00,12,,29.76,0.0,,0.0,,-372.36,-417.96,9.71,14.05,7.23,0.0,0.0,File_11947.json
31.04,524339,0.96,-116.45,-0.04,8,,39.88,0.0,,0.0,,-372.36,-417.96,9.79,4.69,7.49,0.0,0.0,File_14036.json
30.66,524336,0.84,-116.82,-0.11,8,,31.43,0.0,,0.0,,-372.36,-417.96,9.75,0.66,7.00,0.0,0.0,File_9843.json
31.15,589880,0.96,-116.18,-0.04,9,,23.81,0.0,,0.0,,-372.36,-417.96,9.71,12.73,8.20,0.0,0.0,File_7729.json
30.94,852021,0.80,-116.27,-0.04,13,,39.82,0.0,,0.0,,-372.36,-417.96,9.75,1.97,7.29,0.0,0.0,File_15042.json
30.77,655414,0.84,-116.55,0.00,10,,30.74,0.0,,0.0,,-372.36,-417.96,9.79,14.25,7.77,0.0,0.0,File_17784.json
31.51,10814264,0.84,-115.55,0.00,165,,42.89,0.0,,0.0,,-372.36,-417.96,9.71,13.68,117.24,0.0,0.0,File_15642.json
31.31,852019,0.96,-115.91,-0.11,13,,30.27,0.0,,0.0,,-372.36,-417.96,9.71,2.84,6.97,0.0,0.0,File_15360.json
31.56,589873,0.96,-116.18,-0.04,9,,18.41,0.0,,0.0,,-372.36,-417.96,9.64,3.95,7.06,0.0,0.0,File_1170.json
31.31,1179717,0.92,-116.27,0.00,18,,17.43,0.0,,0.0,,-372.36,-417.96,9.71,9.84,9.38,0.0,0.0,File_2572.json
31.00,10158876,0.92,-116.73,-0.04,155,,28.14,0.0,,0.0,,-372.36,-417.96,9.75,4.96,113.72,0.0,0.0,File_7569.json
31.11,10617638,0.92,-116.55,-0.04,162,,29.34,0.0,,0.0,,-372.36,-417.96,9.75,11.49,114.62,0.0,0.0,File_19550.json
30.70,2752620,0.88,-116.82,-0.11,42,,28.87,0.0,,0.0,,-372.36,-417.96,9.71,3.68,13.24,0.0,0.0,File_2164.json
31.16,9765631,0.92,-116.36,-0.04,149,,39.52,0.0,,0.0,,-372.36,-417.96,9.79,4.72,109.61,0.0,0.0,File_8160.json
31.21,2687082,0.92,-116.00,0.00,41,,17.75,0.0,,0.0,,-372.36,-417.96,9.75,2.54,13.02,0.0,0.0,File_15777.json
31.24,852024,1.03,-116.09,-0.08,13,,30.11,0.0,,0.0,,-372.36,-417.96,9.71,5.56,7.78,0.0,0.0,File_7154.json
30.85,11272993,0.92,-116.64,-0.04,172,,26.25,0.0,,0.0,,-372.36,-417.96,9.75,5.53,112.76,0.0,0.0,File_955.json
30.74,11535170,0.99,-116.91,-0.04,176,,31.66,0.0,,0.0,,-372.36,-417.96,9.68,2.00,117.73,0.0,0.0,File_1573.json
31.20,10617639,0.92,-116.27,-0.08,162,,33.26,0.0,,0.0,,-372.36,-417.96,9.68,1.39,114.78,0.0,0.0,File_4683.json
31.68,2293864,0.92,-115.64,0.00,35,,36.46,0.0,,0.0,,-372.36,-417.96,9.79,13.44,13.32,0.0,0.0,File_9766.json
31.27,2687077,0.88,-116.55,-0.15,41,,26.81,0.0,,0.0,,-372.36,-417.96,9.75,4.52,12.20,0.0,0.0,File_7362.json
31.06,11862843,0.96,-116.82,0.11,181,,33.31,0.0,,0.0,,-372.36,-417.96,9.75,4.18,116.06,0.0,0.0,File_5197.json
31.08,12190542,0.92,-116.73,-0.08,186,,34.00,0.0,,0.0,,-372.36,-417.96,9.75,10.85,118.64,0.0,0.0,File_16676.json
30.61,2359396,0.92,-116.91,-0.08,36,,27.71,0.0,,0.0,,-372.36,-417.96,9.75,13.85,12.56,0.0,0.0,File_10565.json
30.66,458798,0.88,-116.91,0.00,7,,27.60,0.0,,0.0,,-372.36,-417.96,9.71,6.13,6.78,0.0,0.0,File_2009.json
30.77,655414,0.96,-116.91,-0.04,10,,31.98,0.0,,0.0,,-372.36,-417.96,9.75,12.67,7.77,0.0,0.0,File_5088.json
31.09,9896712,0.92,-116.64,-0.11,151,,32.63,0.0,,0.0,,-372.36,-417.96,9.75,9.16,110.87,0.0,0.0,File_5222.json
30.86,524339,0.92,-116.82,0.00,8,,28.88,0.0,,0.0,,-372.36,-417.96,9.75,5.97,7.49,0.0,0.0,File_8345.json
31.31,589878,0.80,-116.27,-0.08,9,,43.06,0.0,,0.0,,-372.36,-417.96,9.64,3.88,7.87,0.0,0.0,File_8715.json
30.69,9831171,0.84,-116.91,-0.04,150,,30.47,0.0,,0.0,,-372.36,-417.96,9.68,12.70,110.16,0.0,0.0,File_16885.json
30.61,2424931,0.84,-116.64,0.00,37,,27.70,0.0,,0.0,,-372.36,-417.96,9.79,14.35,12.29,0.0,0.0,File_15989.json
31.06,12321615,0.99,-116.45,0.00,188,,23.33,0.0,,0.0,,-372.36,-417.96,9.71,5.63,118.59,0.0,0.0,File_12397.json
30.72,852028,0.84,-116.82,-0.08,13,,31.05,0.0,,0.0,,-372.36,-417.96,9.71,11.89,8.43,0.0,0.0,File_6017.json
31.45,11010867,0.99,-115.82,-0.04,168,,40.02,0.0,,0.0,,-372.36,-417.96,9.75,5.43,116.11,0.0,0.0,File_5348.json
31.43,655415,0.92,-116.18,0.00,10,,26.63,0.0,,0.0,,-372.36,-417.96,9.79,14.22,7.93,0.0,0.0,File_1750.json
31.10,786481,0.96,-116.27,-0.04,12,,39.35,0.0,,0.0,,-372.36,-417.96,9.75,12.70,6.74,0.0,0.0,File_17194.json
31.12,9765633,0.88,-116.36,-0.04,150,,39.51,0.0,,0.0,,-372.36,-417.96,9.75,13.64,109.94,0.0,0.0,File_15821.json
31.46,11076411,0.84,-115.82,-0.04,169,,39.51,0.0,,0.0,,-372.36,-417.96,9.79,12.53,117.31,0.0,0.0,File_11843.json
31.28,9896713,0.96,-116.09,0.04,151,,33.75,0.0,,0.0,,-372.36,-417.96,9.75,5.63,111.03,0.0,0.0,File_4491.json
31.27,12190538,0.84,-116.00,-0.08,186,,38.57,0.0,,0.0,,-372.36,-417.96,9.75,5.16,117.99,0.0,0.0,File_17074.json
31.21,524338,0.88,-116.18,-0.08,8,,24.08,0.0,,0.0,,-372.36,-417.96,9.75,5.87,7.32,0.0,0.0,File_10728.json
31.19,10814253,0.92,-115.64,-0.08,165,,37.68,0.0,,0.0,,-372.36,-417.96,9.79,13.14,115.45,0.0,0.0,File_1255.json
31.15,524338,0.88,-116.09,-0.08,8,,36.02,0.0,,0.0,,-372.36,-417.96,9.71,1.36,7.32,0.0,0.0,File_3641.json
31.40,655408,0.99,-115.91,-0.08,10,,27.70,0.0,,0.0,,-372.36,-417.96,9.71,7.38,6.79,0.0,0.0,File_3348.json
30.70,589880,0.92,-116.73,0.00,9,,31.24,0.0,,0.0,,-372.36,-417.96,9.75,5.43,8.20,0.0,0.0,File_11841.json
31.06,852023,0.92,-116.18,0.00,13,,39.57,0.0,,0.0,,-372.36,-417.96,9.71,14.49,7.62,0.0,0.0,File_14336.json
31.23,917561,0.99,-116.45,-0.08,14,,30.10,0.0,,0.0,,-372.36,-417.96,9.79,1.73,7.84,0.0,0.0,File_3577.json
31.14,12387155,0.88,-116.45,0.00,189,,23.51,0.0,,0.0,,-372.36,-417.96,9.71,11.82,119.14,0.0,0.0,File_8853.json
